Institution,List ID,URL of Job Posting,Job Category,Job Title,Location,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
American Express,2,https://jobs.americanexpress.com/jobs/19002558?lang=en-us&previousLocale=en-US,"
 Customer Care
, 
 Operations",EJECUTIVO DE VENTA,"

Queretaro, Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/18019785?lang=en-us&previousLocale=en-US,"
 Customer Care
, 
 Operations",Customer Care Professional,"

Gurgaon, India",8,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/18019785?lang=en-us&previousLocale=en-US,"
 Customer Care
, 
 Operations",Customer Care Professional,"

Gurgaon, India",8,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,2,https://jobs.americanexpress.com/jobs/18019785?lang=en-us&previousLocale=en-US,"
 Customer Care
, 
 Operations",Customer Care Professional,"

Gurgaon, India",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/19001833?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Technical Project Manager,"

New York, New York",1,1,4,1,0,1,0,0,0,9,1,2,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,4,0,3,1,3,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/19001833?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Technical Project Manager,"

New York, New York",1,1,4,0,1,0,1,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,3,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,2,https://jobs.americanexpress.com/jobs/19001833?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Technical Project Manager,"

New York, New York",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,10,0,0,0,0,1,0,0,0,1,1,0,0,0,4,0,0,0,3,0,0,0,0,2,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/18016934?lang=en-us&previousLocale=en-US,"
 Customer Care
, 
 Operations",Business Analyst,"

Gurgaon, India",3,1,3,0,0,1,0,0,0,0,1,2,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,5,0,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/18016934?lang=en-us&previousLocale=en-US,"
 Customer Care
, 
 Operations",Business Analyst,"

Gurgaon, India",3,1,3,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5,0,0,0,1,0,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,2,https://jobs.americanexpress.com/jobs/18016934?lang=en-us&previousLocale=en-US,"
 Customer Care
, 
 Operations",Business Analyst,"

Gurgaon, India",1,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,2,0,1,0,0,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,3,1,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/19000063?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Senior Data Engineer,"

Phoenix, Arizona",2,0,0,0,0,0,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/19000063?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Senior Data Engineer,"

Phoenix, Arizona",2,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
American Express,2,https://jobs.americanexpress.com/jobs/19000063?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Senior Data Engineer,"

Phoenix, Arizona",0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/19000297?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Senior Engineer - Enterprise Architecture,"

Palo Alto, California",1,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/19000297?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Senior Engineer - Enterprise Architecture,"

Palo Alto, California",1,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
American Express,2,https://jobs.americanexpress.com/jobs/19000297?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Senior Engineer - Enterprise Architecture,"

Palo Alto, California",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/18004151?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Engineer - Agile software development,"

Palo Alto, California",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,2,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/18004151?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Engineer - Agile software development,"

Palo Alto, California",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,0,0,0,2,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
American Express,2,https://jobs.americanexpress.com/jobs/18004151?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Engineer - Agile software development,"

Palo Alto, California",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/18006887?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Framework Engineer- Engineer,"

New York, New York",0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/18006887?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Framework Engineer- Engineer,"

New York, New York",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,2,https://jobs.americanexpress.com/jobs/18006887?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Framework Engineer- Engineer,"

New York, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/18009417?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Engineer - Web Engineering,"

Tempe, Arizona",0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/18009417?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Engineer - Web Engineering,"

Tempe, Arizona",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,2,https://jobs.americanexpress.com/jobs/18009417?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Engineer - Web Engineering,"

Tempe, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/19002550?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Engineer I,"

United States",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/19002550?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Engineer I,"

United States",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,2,https://jobs.americanexpress.com/jobs/19002550?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Engineer I,"

United States",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/19002479?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Technology Associate - Global Technology Operation Services,"

Phoenix, Arizona",1,0,6,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/19002479?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Technology Associate - Global Technology Operation Services,"

Phoenix, Arizona",1,0,6,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,2,https://jobs.americanexpress.com/jobs/19002479?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Technology Associate - Global Technology Operation Services,"

Phoenix, Arizona",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/19002444?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Technical Project Manager,"

Phoenix, Arizona",3,0,0,0,0,2,0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,2,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/19002444?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Technical Project Manager,"

Phoenix, Arizona",3,0,0,0,0,0,2,0,0,1,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,2,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,2,https://jobs.americanexpress.com/jobs/19002444?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Technical Project Manager,"

Phoenix, Arizona",0,0,1,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,1,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,7,0,2,0,0,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/18020154?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Engineer - Knowledge of Tableau & HIVE needed,"

Phoenix, Arizona",4,0,0,0,0,1,0,0,3,2,0,1,2,0,0,1,0,0,1,0,0,0,0,5,0,0,0,9,0,2,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/18020154?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Engineer - Knowledge of Tableau & HIVE needed,"

Phoenix, Arizona",4,0,0,0,0,0,1,0,0,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,9,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
American Express,2,https://jobs.americanexpress.com/jobs/18020154?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Engineer - Knowledge of Tableau & HIVE needed,"

Phoenix, Arizona",0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,1,0,1,2,5,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/19002387?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Program Manager,"

Phoenix, Arizona",2,2,0,0,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,11,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/19002387?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Program Manager,"

Phoenix, Arizona",2,2,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,11,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,2,https://jobs.americanexpress.com/jobs/19002387?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Program Manager,"

Phoenix, Arizona",2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,3,1,3,2,0,0,0,0,0,0,11,1,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/19002445?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Marketing",Acquisition Marketing Junior Analyst – Temporary,"

Rome, Italy",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/19002445?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Marketing",Acquisition Marketing Junior Analyst – Temporary,"

Rome, Italy",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,2,https://jobs.americanexpress.com/jobs/19002445?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Marketing",Acquisition Marketing Junior Analyst – Temporary,"

Rome, Italy",1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/19002377?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",VP Technology IV,"

United States",4,0,2,1,0,6,0,1,2,2,1,4,2,0,0,2,0,2,0,0,0,0,0,5,0,0,0,4,0,0,0,7,0,1,1,0,1,0,0,0,0,0,0,2,2,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/19002377?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",VP Technology IV,"

United States",4,0,2,0,1,0,6,0,1,2,2,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,0,0,7,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,1,3,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
American Express,2,https://jobs.americanexpress.com/jobs/19002377?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",VP Technology IV,"

United States",0,0,2,0,0,0,1,0,0,4,2,0,1,0,0,0,0,0,0,2,1,0,4,0,0,2,0,0,0,4,0,1,0,0,3,5,0,0,0,0,6,0,0,1,2,2,1,0,0,2,0,1,0,7,1,0,0,9,2,2,0,0,2,0,2,0,4,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
American Express,0,https://jobs.americanexpress.com/jobs/18017715?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Technical Project Manager,"
Multiple 
United States; Phoenix, Arizona",2,2,2,3,0,2,0,0,6,16,0,0,3,0,1,3,0,0,2,0,0,0,0,6,0,0,0,6,0,1,0,3,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,1,https://jobs.americanexpress.com/jobs/18017715?lang=en-us&previousLocale=en-US,"
 Digital Commerce
, 
 Technology",Technical Project Manager,"
Multiple 
United States; Phoenix, Arizona",2,2,2,0,3,0,2,0,0,6,16,0,3,0,1,3,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,1,0,3,0,1,2,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
